Seconds	Ch1	Ch2
5499	762.540000	673.140000
5499	762.500000	673.110000
5499	762.470000	673.100000
5499	762.520000	672.940000
5499	762.600000	672.950000
5499	762.460000	673.030000
5499	762.500000	673.000000
5499	762.480000	673.040000
5499	762.490000	672.960000
5500	762.550000	672.970000
5500	762.460000	672.990000
5500	762.420000	673.000000
5500	762.490000	673.100000
5500	762.560000	672.980000
5500	762.420000	673.060000
5500	762.390000	673.020000
5500	762.480000	673.040000
5500	762.480000	673.070000
5500	762.370000	673.020000
5501	762.470000	673.080000
5501	762.440000	673.030000
5501	762.480000	673.010000
5501	762.470000	673.040000
5501	762.500000	673.050000
5501	762.560000	673.100000
5501	762.670000	673.040000
5501	762.540000	673.010000
5501	762.500000	672.970000
5502	762.500000	673.060000
5502	762.430000	673.000000
5502	762.520000	673.070000
5502	762.460000	673.090000
5502	762.560000	673.040000
5502	762.550000	673.140000
5502	762.480000	673.030000
5502	762.540000	672.990000
5502	762.530000	673.090000
5503	762.470000	673.010000
5503	762.410000	673.070000
5503	762.500000	673.030000
5503	762.510000	673.060000
5503	762.490000	673.030000
5503	762.530000	672.950000
5503	762.430000	673.030000
5503	762.470000	673.010000
5503	762.540000	673.060000
5504	762.490000	673.000000
5504	762.480000	672.980000
5504	762.540000	672.970000
5504	762.490000	673.010000
5504	762.540000	672.970000
5504	762.540000	672.940000
5504	762.560000	673.030000
5504	762.440000	673.070000
5504	762.490000	673.020000
5505	762.420000	673.100000
5505	762.510000	673.050000
5505	762.460000	672.980000
5505	762.420000	673.050000
5505	762.500000	673.030000
5505	762.480000	673.050000
5505	762.510000	672.940000
5505	762.480000	673.080000
5505	762.510000	673.010000
5505	762.440000	672.990000
5506	762.500000	673.060000
5506	762.450000	673.050000
5506	762.550000	673.120000
5506	762.560000	673.010000
5506	762.490000	673.030000
5506	762.510000	672.980000
5506	762.490000	673.050000
5506	762.500000	673.020000
5506	762.350000	673.030000
5507	762.560000	673.050000
5507	762.500000	672.980000
5507	762.460000	673.060000
5507	762.410000	673.010000
5507	762.440000	672.980000
5507	762.560000	673.020000
5507	762.600000	673.050000
5507	762.440000	673.020000
5507	762.460000	673.020000
5508	762.410000	673.070000
5508	762.480000	673.020000
5508	762.530000	673.030000
5508	762.470000	672.990000
5508	762.450000	673.010000
5508	762.550000	673.050000
5508	762.580000	673.000000
5508	762.460000	673.110000
5508	762.540000	673.010000
5509	762.500000	673.010000
5509	762.460000	673.000000
5509	762.470000	672.930000
5509	762.530000	673.070000
5509	762.450000	672.970000
5509	762.490000	673.030000
5509	762.550000	672.980000
5509	762.530000	673.070000
5509	762.500000	672.990000
5509	762.480000	673.070000
5510	762.470000	673.030000
5510	762.420000	673.010000
5510	762.480000	673.020000
5510	762.540000	673.000000
5510	762.490000	672.970000
5510	762.560000	672.980000
5510	762.590000	672.980000
5510	762.550000	673.050000
5510	762.550000	673.010000
5511	762.550000	673.070000
5511	762.410000	673.070000
5511	762.470000	673.010000
5511	762.470000	673.100000
5511	762.510000	673.070000
5511	762.440000	672.970000
5511	762.450000	673.060000
5511	762.500000	673.010000
5511	762.490000	673.030000
5512	762.460000	672.970000
5512	762.430000	673.060000
5512	762.490000	672.960000
5512	762.480000	673.040000
5512	762.350000	673.020000
5512	762.520000	673.100000
5512	762.380000	673.040000
5512	762.530000	673.060000
5512	762.540000	673.040000
5512	762.380000	673.050000
5513	762.390000	672.980000
5513	762.540000	673.010000
5513	762.580000	673.000000
5513	762.520000	672.970000
5513	762.450000	673.070000
5513	762.480000	672.960000
5513	762.390000	673.020000
5513	762.490000	673.010000
5513	762.480000	673.010000
5514	762.540000	672.990000
5514	762.370000	673.030000
5514	762.490000	673.070000
5514	762.470000	673.020000
5514	762.460000	673.040000
5514	762.510000	673.080000
5514	762.590000	673.080000
5514	762.580000	672.980000
5514	762.430000	672.920000
5515	762.550000	673.020000
5515	762.580000	673.050000
5515	762.560000	672.970000
5515	762.490000	673.080000
5515	762.330000	673.060000
5515	762.490000	673.020000
5515	762.450000	673.040000
5515	762.550000	673.000000
5515	762.480000	672.990000
5516	762.500000	673.050000
5516	762.430000	673.020000
5516	762.400000	673.050000
5516	762.500000	672.960000
5516	762.500000	673.020000
5516	762.420000	673.050000
5516	762.480000	672.980000
5516	762.460000	673.020000
5516	762.610000	673.080000
5516	762.420000	673.040000
5517	762.530000	673.060000
5517	762.500000	672.950000
5517	762.530000	673.000000
5517	762.480000	672.980000
5517	762.480000	672.980000
5517	762.450000	673.050000
5517	762.470000	673.030000
5517	762.560000	673.090000
5517	762.520000	673.050000
5518	762.510000	672.910000
5518	762.430000	673.050000
5518	762.430000	672.990000
5518	762.450000	673.040000
5518	762.450000	673.010000
5518	762.500000	672.950000
5518	762.520000	673.110000
5518	762.450000	673.020000
5518	762.390000	673.010000
5519	762.500000	673.010000
5519	762.500000	673.080000
5519	762.460000	673.000000
5519	762.450000	673.000000
5519	762.520000	672.970000
5519	762.510000	673.000000
5519	762.500000	673.010000
5519	762.530000	672.940000
5519	762.410000	672.950000
5520	762.610000	673.040000
5520	762.470000	673.000000
5520	762.490000	673.010000
5520	762.440000	673.130000
5520	762.420000	673.000000
