X	Y	X	Y	X	Y	X	Y	X	Y
1.2390000E2	9.0457410E0	1.2429000E2	9.3118460E1	1.2365000E2	1.4710304E1	2.0496230E2	5.4777260E0	1.2349474E2	1.2019397E1
1.2490000E2	9.0298839E0	1.2529000E2	9.3891263E1	1.2465000E2	1.4678747E1	2.0596230E2	5.3016111E0	1.2449474E2	1.1993326E1
1.2590000E2	9.0347446E0	1.2629000E2	9.4344193E1	1.2565000E2	1.4743010E1	2.0696230E2	5.2883745E0	1.2549474E2	1.2047003E1
1.2690000E2	9.2570823E0	1.2729000E2	9.4395068E1	1.2665000E2	1.4743010E1	2.0796230E2	4.7419273E0	1.2649474E2	1.2162503E1
1.2790000E2	9.0877266E0	1.2829000E2	9.6495906E1	1.2765000E2	1.5048260E1	2.0896230E2	4.6983202E0	1.2749474E2	1.2380003E1
1.2890000E2	8.9426696E0	1.2929000E2	9.6923673E1	1.2865000E2	1.5048260E1	2.0996230E2	4.7826905E0	1.2849474E2	1.2504878E1
1.2990000E2	8.5133069E0	1.3029000E2	9.6517079E1	1.2965000E2	1.5109823E1	2.1096230E2	4.4390999E0	1.2949474E2	1.2343685E1
1.3090000E2	9.5313660E0	1.3129000E2	9.6989693E1	1.3065000E2	1.4969121E1	2.1196230E2	4.3039974E0	1.3049474E2	1.2352253E1
1.3190000E2	1.0141866E1	1.3229000E2	9.8399658E1	1.3165000E2	1.5068842E1	2.1296230E2	4.4545166E0	1.3149474E2	1.3429606E1
1.3290000E2	1.0447116E1	1.3329000E2	9.8696318E1	1.3265000E2	1.5168562E1	2.1396230E2	4.5747666E0	1.3249474E2	1.3387448E1
1.3390000E2	1.0425312E1	1.3429000E2	1.0080532E2	1.3365000E2	1.5350611E1	2.1496230E2	4.6847005E0	1.3349474E2	1.3329594E1
1.3490000E2	9.6161577E0	1.3529000E2	1.0225124E2	1.3465000E2	1.4692135E1	2.1596230E2	4.8718766E0	1.3449474E2	1.3175100E1
1.3590000E2	9.8096450E0	1.3629000E2	1.0266483E2	1.3565000E2	1.4709093E1	2.1696230E2	5.1649166E0	1.3549474E2	1.3420628E1
1.3690000E2	1.0416591E1	1.3729000E2	1.0307842E2	1.3665000E2	1.5952768E1	2.1796230E2	5.0549826E0	1.3649474E2	1.3929378E1
1.3790000E2	1.1278653E1	1.3829000E2	1.0429016E2	1.3765000E2	1.5647454E1	2.1896230E2	5.0798610E0	1.3749474E2	1.3901983E1
1.3890000E2	1.1210241E1	1.3929000E2	1.0453416E2	1.3865000E2	1.5706957E1	2.1996230E2	5.1852666E0	1.3849474E2	1.3573253E1
1.3990000E2	1.0137295E1	1.4029000E2	1.0477817E2	1.3965000E2	1.6096492E1	2.2096230E2	5.3403142E0	1.3949474E2	1.3725878E1
1.4090000E2	1.0226658E1	1.4129000E2	1.0568932E2	1.4065000E2	1.6175337E1	2.2196230E2	5.3047825E0	1.4049474E2	1.4594666E1
1.4190000E2	1.0599741E1	1.4229000E2	1.0593352E2	1.4165000E2	1.6441452E1	2.2296230E2	5.2870166E0	1.4149474E2	1.4665108E1
1.4290000E2	1.0495664E1	1.4329000E2	1.0657220E2	1.4265000E2	1.6371010E1	2.2396230E2	4.6608628E0	1.4249474E2	1.4735551E1
1.4390000E2	1.0433241E1	1.4429000E2	1.0874182E2	1.4365000E2	1.6128748E1	2.2496230E2	4.7597553E0	1.4349474E2	1.4707038E1
1.4490000E2	9.2677410E0	1.4529000E2	1.0946190E2	1.4465000E2	1.6221062E1	2.2596230E2	5.0293493E0	1.4449474E2	1.4387253E1
1.4590000E2	9.3787410E0	1.4629000E2	1.0990177E2	1.4565000E2	1.6926309E1	2.2696230E2	4.9817666E0	1.4549474E2	1.4371599E1
1.4690000E2	9.6839910E0	1.4729000E2	1.1057332E2	1.4665000E2	1.6850467E1	2.2796230E2	4.6217281E0	1.4649474E2	1.4316470E1
1.4790000E2	1.0370804E1	1.4829000E2	1.1207609E2	1.4765000E2	1.7006947E1	2.2896230E2	4.7782666E0	1.4749474E2	1.4084035E1
1.4890000E2	1.0773890E1	1.4929000E2	1.1257925E2	1.4865000E2	1.7845733E1	2.2996230E2	4.3712666E0	1.4849474E2	1.4183753E1
1.4990000E2	1.0701491E1	1.5029000E2	1.1433586E2	1.4965000E2	1.7795510E1	2.3096230E2	3.7026237E0	1.4949474E2	1.4239253E1
1.5090000E2	1.0824662E1	1.5129000E2	1.1502125E2	1.5065000E2	1.7330367E1	2.3196230E2	4.0207944E0	1.5049474E2	1.3923099E1
1.5190000E2	1.0840342E1	1.5229000E2	1.1515207E2	1.5165000E2	1.7883335E1	2.3296230E2	4.1916095E0	1.5149474E2	1.3725878E1
1.5290000E2	1.0981304E1	1.5329000E2	1.1613826E2	1.5265000E2	1.8213220E1	2.3396230E2	4.1834711E0	1.5249474E2	1.3788650E1
1.5390000E2	1.1253848E1	1.5429000E2	1.1667832E2	1.5365000E2	1.8873977E1	2.3496230E2	4.6256416E0	1.5349474E2	1.3742836E1
1.5490000E2	1.1286554E1	1.5529000E2	1.1772489E2	1.5465000E2	1.8288606E1	2.3596230E2	4.5747666E0	1.5449474E2	1.3823003E1
1.5590000E2	1.1617241E1	1.5629000E2	1.1774669E2	1.5565000E2	1.8062604E1	2.3696230E2	3.7033692E0	1.5549474E2	1.3875656E1
1.5690000E2	1.1854658E1	1.5729000E2	1.1962180E2	1.5665000E2	1.7795510E1	2.3796230E2	3.9133916E0	1.5649474E2	1.3928310E1
1.5790000E2	1.2024241E1	1.5829000E2	1.2100940E2	1.5765000E2	1.7807250E1	2.3896230E2	5.0617130E0	1.5749474E2	1.3747681E1
1.5890000E2	1.2990866E1	1.5929000E2	1.2205072E2	1.5865000E2	1.8112500E1	2.3996230E2	4.8630583E0	1.5849474E2	1.3694011E1
1.5990000E2	1.3097241E1	1.6029000E2	1.2212921E2	1.5965000E2	1.7948135E1	2.4096230E2	4.6644035E0	1.5949474E2	1.3951181E1
1.6090000E2	1.3201203E1	1.6129000E2	1.2325405E2	1.6065000E2	1.7965093E1	2.4196230E2	4.2525583E0	1.6049474E2	1.4683253E1
1.6190000E2	1.2736491E1	1.6229000E2	1.2362276E2	1.6165000E2	1.8471234E1	2.4296230E2	4.2755697E0	1.6149474E2	1.4683253E1
1.6290000E2	1.2689530E1	1.6329000E2	1.2392801E2	1.6265000E2	1.8493224E1	2.4396230E2	4.2096637E0	1.6249474E2	1.4619824E1
1.6390000E2	1.3544506E1	1.6429000E2	1.2522532E2	1.6365000E2	1.8624045E1	2.4496230E2	4.1770166E0	1.6349474E2	1.3934003E1
1.6490000E2	1.3585022E1	1.6529000E2	1.2664982E2	1.6465000E2	1.8759457E1	2.4596230E2	3.1780166E0	1.6449474E2	1.3929378E1
1.6590000E2	1.3625537E1	1.6629000E2	1.2644475E2	1.6565000E2	1.8805595E1	2.4696230E2	3.1502666E0	1.6549474E2	1.4061653E1
1.6690000E2	1.3773938E1	1.6729000E2	1.2669052E2	1.6665000E2	1.8851732E1	2.4796230E2	3.1380566E0	1.6649474E2	1.5710003E1
1.6790000E2	1.3838164E1	1.6829000E2	1.2766732E2	1.6765000E2	1.9097251E1	2.4896230E2	3.1502666E0	1.6749474E2	1.5848349E1
1.6890000E2	1.3716504E1	1.6929000E2	1.2870047E2	1.6865000E2	1.9260710E1	2.4996230E2	3.1624766E0	1.6849474E2	1.5557378E1
1.6990000E2	1.3728554E1	1.7029000E2	1.2919357E2	1.6965000E2	1.9498483E1	2.5096230E2	3.2643161E0	1.6949474E2	1.5518243E1
1.7090000E2	1.3896441E1	1.7129000E2	1.2919357E2	1.7065000E2	1.9452581E1	2.5196230E2	2.7961766E0	1.7049474E2	1.5479108E1
1.7190000E2	1.4415366E1	1.7229000E2	1.3125764E2	1.7165000E2	1.9486811E1	2.5296230E2	2.8450166E0	1.7149474E2	1.5415939E1
1.7290000E2	1.4734491E1	1.7329000E2	1.3163557E2	1.7265000E2	1.9530615E1	2.5396230E2	3.2520166E0	1.7249474E2	1.5404753E1
1.7390000E2	1.4826991E1	1.7429000E2	1.3194082E2	1.7365000E2	1.9474385E1	2.5496230E2	3.2627271E0	1.7349474E2	1.5314308E1
1.7490000E2	1.3892080E1	1.7529000E2	1.3313051E2	1.7465000E2	1.9276879E1	2.5596230E2	3.1225166E0	1.7449474E2	1.5205021E1
1.7590000E2	1.4720616E1	1.7629000E2	1.3348502E2	1.7565000E2	1.9710260E1	2.5696230E2	2.6923916E0	1.7549474E2	1.5377003E1
1.7690000E2	1.5667674E1	1.7729000E2	1.3510105E2	1.7665000E2	2.0052144E1	2.5796230E2	2.4787166E0	1.7649474E2	1.5352444E1
1.7790000E2	1.5663300E1	1.7829000E2	1.3539487E2	1.7765000E2	1.9565960E1	2.5896230E2	2.9414113E0	1.7749474E2	1.5481065E1
1.7890000E2	1.5141861E1	1.7929000E2	1.3554277E2	1.7865000E2	1.9662622E1	2.5996230E2	2.9509639E0	1.7849474E2	1.5465803E1
1.7990000E2	1.4995341E1	1.8029000E2	1.3719112E2	1.7965000E2	2.0237510E1	2.6096230E2	2.9435787E0	1.7949474E2	1.4830256E1
1.8090000E2	1.5031126E1	1.8129000E2	1.3804582E2	1.8065000E2	2.0993367E1	2.6196230E2	2.6496566E0	1.8049474E2	1.5678136E1
1.8190000E2	1.5207638E1	1.8229000E2	1.3922321E2	1.8165000E2	2.1426378E1	2.6296230E2	2.5920504E0	1.8149474E2	1.5673373E1
1.8290000E2	1.5171782E1	1.8329000E2	1.3957207E2	1.8265000E2	2.1411548E1	2.6396230E2	2.5736833E0	1.8249474E2	1.5595534E1
1.8390000E2	1.5183452E1	1.8429000E2	1.3957207E2	1.8365000E2	2.1485053E1	2.6496230E2	2.6135633E0	1.8349474E2	1.5495458E1
1.8490000E2	1.5457198E1	1.8529000E2	1.3961568E2	1.8465000E2	2.1655204E1	2.6596230E2	2.4734079E0	1.8449474E2	1.5526853E1
1.8590000E2	1.5263961E1	1.8629000E2	1.4063877E2	1.8565000E2	2.1698503E1	2.6696230E2	1.6566855E0	1.8549474E2	1.5506503E1
1.8690000E2	1.5258820E1	1.8729000E2	1.4248582E2	1.8665000E2	2.1490641E1	2.6796230E2	1.6240166E0	1.8649474E2	1.5438669E1
1.8790000E2	1.5178491E1	1.8829000E2	1.4245498E2	1.8765000E2	2.1153260E1	2.6896230E2	1.7766416E0	1.8749474E2	1.4995144E1
1.8890000E2	1.5196940E1	1.8929000E2	1.4251468E2	1.8865000E2	2.1255010E1	2.6996230E2	1.7766416E0	1.8849474E2	1.5404753E1
1.8990000E2	1.5117441E1	1.9029000E2	1.4256352E2	1.8965000E2	2.1033783E1	2.7096230E2	1.4244301E0	1.8949474E2	1.5623906E1
1.9090000E2	1.5121963E1	1.9129000E2	1.4262457E2	1.9065000E2	2.0499153E1	2.7196230E2	1.6240166E0	1.9049474E2	1.5749818E1
1.9190000E2	1.5407429E1	1.9229000E2	1.4379861E2	1.9165000E2	2.0657228E1	2.7296230E2	1.5361898E0	1.9149474E2	1.5748159E1
1.9290000E2	1.5844491E1	1.9329000E2	1.4351684E2	1.9265000E2	2.1801916E1	2.7396230E2	1.8588243E0	1.9249474E2	1.5456606E1
1.9390000E2	1.5812472E1	1.9429000E2	1.4361076E2	1.9365000E2	2.1948671E1	2.7496230E2	2.2546430E0	1.9349474E2	1.5428233E1
1.9490000E2	1.5822908E1	1.9529000E2	1.4479947E2	1.9465000E2	2.1952161E1	2.7596230E2	2.5397666E0	1.9449474E2	1.5432503E1
1.9590000E2	1.5791028E1	1.9629000E2	1.4483763E2	1.9565000E2	2.1622320E1	2.7696230E2	2.4961595E0	1.9549474E2	1.6049169E1
1.9690000E2	1.5800297E1	1.9729000E2	1.4454507E2	1.9665000E2	2.1574987E1	2.7796230E2	2.2666482E0	1.9649474E2	1.6142844E1
1.9790000E2	1.6017929E1	1.9829000E2	1.4420353E2	1.9765000E2	2.1521640E1	2.7896230E2	2.2345166E0	1.9749474E2	1.5790332E1
1.9890000E2	1.5530703E1	1.9929000E2	1.4422713E2	1.9865000E2	2.1625010E1	2.7996230E2	1.9728737E0	1.9849474E2	1.5862628E1
1.9990000E2	1.5483741E1	2.0029000E2	1.4447955E2	1.9965000E2	2.1725604E1	2.8096230E2	2.1758147E0	1.9949474E2	1.6015253E1
2.0090000E2	1.5421126E1	2.0129000E2	1.4454216E2	2.0065000E2	2.1662010E1	2.8196230E2	1.8705647E0	2.0049474E2	1.5753610E1
2.0190000E2	1.5544791E1	2.0229000E2	1.4458176E2	2.0165000E2	2.1584486E1	2.8296230E2	1.8529541E0	2.0149474E2	1.5361146E1
2.0290000E2	1.5551574E1	2.0329000E2	1.4499613E2	2.0265000E2	2.1506962E1	2.8396230E2	1.3514720E0	2.0249474E2	1.5485208E1
2.0390000E2	1.5565354E1	2.0429000E2	1.4453238E2	2.0365000E2	2.1300219E1	2.8496230E2	1.1661416E0	2.0349474E2	1.5925785E1
2.0490000E2	1.5803527E1	2.0529000E2	1.4336589E2	2.0465000E2	2.1437054E1	2.8596230E2	1.1007309E0	2.0449474E2	1.5893153E1
2.0590000E2	1.5840798E1	2.0629000E2	1.4212653E2	2.0565000E2	2.1085426E1	2.8696230E2	7.0826664E-1	2.0549474E2	1.5310830E1
2.0690000E2	1.5878069E1	2.0729000E2	1.4175413E2	2.0665000E2	2.0975230E1	2.8796230E2	6.8112824E-1	2.0649474E2	1.5404753E1
2.0790000E2	1.5653324E1	2.0829000E2	1.4138174E2	2.0765000E2	2.0959543E1	2.8896230E2	7.0826664E-1	2.0749474E2	1.6531830E1
2.0890000E2	1.5856824E1	2.0929000E2	1.4140357E2	2.0865000E2	2.0619072E1	2.8996230E2	1.4552637E0	2.0849474E2	1.6437906E1
2.0990000E2	1.6094241E1	2.1029000E2	1.4154893E2	2.0965000E2	2.0568197E1	2.9096230E2	1.1944055E0	2.0949474E2	1.6276896E1
2.1090000E2	1.7391554E1	2.1129000E2	1.4141228E2	2.1065000E2	2.0517322E1	2.9196230E2	5.5564164E-1	2.1049474E2	1.5938940E1
2.1190000E2	1.7803641E1	2.1229000E2	1.4139426E2	2.1165000E2	2.0265260E1	2.9296230E2	6.1434354E-1	2.1149474E2	1.5933853E1
2.1290000E2	1.7155980E1	2.1329000E2	1.4136591E2	2.1265000E2	2.0301741E1	2.9396230E2	6.6006924E-1	2.1249474E2	1.5071879E1
2.1390000E2	1.7009991E1	2.1429000E2	1.4043613E2	2.1365000E2	2.0227613E1	2.9496230E2	7.0826664E-1	2.1349474E2	1.5099503E1
2.1490000E2	1.6649953E1	2.1529000E2	1.4048782E2	2.1465000E2	2.0260991E1	2.9596230E2	7.1957224E-1	2.1449474E2	1.5710003E1
2.1590000E2	1.6679304E1	2.1629000E2	1.4026978E2	2.1565000E2	1.9770657E1	2.9696230E2	4.9023094E-1	2.1549474E2	1.5444726E1
2.1690000E2	1.6704741E1	2.1729000E2	1.3957207E2	2.1665000E2	1.9830510E1	2.9796230E2	6.8254964E-1	2.1649474E2	1.5492463E1
2.1790000E2	1.6798664E1	2.1829000E2	1.3946249E2	2.1765000E2	2.0320997E1	2.9896230E2	6.4616504E-1	2.1749474E2	1.5569656E1
2.1890000E2	1.6829972E1	2.1929000E2	1.3935291E2	2.1865000E2	1.9563204E1	2.9996230E2	6.6845144E-1	2.1849474E2	1.5533279E1
2.1990000E2	1.6812476E1	2.2029000E2	1.3934313E2	2.1965000E2	1.9525260E1	3.0096230E2	9.3720414E-1	2.1949474E2	1.5352884E1
2.2090000E2	1.6819210E1	2.2129000E2	1.3939764E2	2.2065000E2	1.9220010E1	3.0196230E2	6.9220084E-1	2.2049474E2	1.5451327E1
2.2190000E2	1.6948941E1	2.2229000E2	1.3941944E2	2.2165000E2	1.8914760E1	3.0296230E2	4.5334194E-1	2.2149474E2	1.5343703E1
2.2290000E2	1.7164070E1	2.2329000E2	1.3941944E2	2.2265000E2	1.8711260E1	3.0396230E2	5.1203454E-1	2.2249474E2	1.5277565E1
2.2390000E2	1.7086304E1	2.2429000E2	1.3933465E2	2.2365000E2	1.8530620E1	3.0496230E2	4.5389164E-1	2.2349474E2	1.5854595E1
2.2490000E2	1.7148741E1	2.2529000E2	1.3932787E2	2.2465000E2	1.7851010E1	3.0596230E2	6.0651664E-1	2.2449474E2	1.7307931E1
2.2590000E2	1.7315241E1	2.2629000E2	1.3896157E2	2.2565000E2	1.7305260E1	3.0696230E2	4.2649744E-1	2.2549474E2	1.7276953E1
2.2690000E2	1.7416991E1	2.2729000E2	1.3913600E2	2.2665000E2	1.6759510E1	3.0796230E2	4.0301664E-1	2.2649474E2	1.6473128E1
2.2790000E2	1.7727086E1	2.2829000E2	1.3928583E2	2.2765000E2	1.6810715E1	3.0896230E2	-1.5198336E-1	2.2749474E2	1.5295735E1
2.2890000E2	1.8037182E1	2.2929000E2	1.3923091E2	2.2865000E2	1.6742397E1	3.0996230E2	-3.4552186E-1	2.2849474E2	1.5377003E1
2.2990000E2	1.8688866E1	2.3029000E2	1.3926682E2	2.2965000E2	1.6696610E1	3.1096230E2	-5.3906026E-1	2.2949474E2	1.5657146E1
2.3090000E2	1.9244578E1	2.3129000E2	1.3914472E2	2.3065000E2	1.6440781E1	3.1196230E2	-6.7729686E-1	2.3049474E2	1.5654503E1
2.3190000E2	1.9076299E1	2.3229000E2	1.3875271E2	2.3165000E2	1.6427990E1	3.1296230E2	-4.5801096E-1	2.3149474E2	1.5604288E1
2.3290000E2	1.8194361E1	2.3329000E2	1.3858002E2	2.3265000E2	1.6251414E1	3.1396230E2	-5.5969486E-1	2.3249474E2	1.6091565E1
2.3390000E2	1.8581463E1	2.3429000E2	1.3848538E2	2.3365000E2	1.5353510E1	3.1496230E2	-3.2195216E-1	2.3349474E2	1.6387323E1
2.3490000E2	1.9307172E1	2.3529000E2	1.3854532E2	2.3465000E2	1.5196971E1	3.1596230E2	-4.0151996E-1	2.3449474E2	1.6389249E1
2.3590000E2	1.9451991E1	2.3629000E2	1.3896370E2	2.3565000E2	1.5040433E1	3.1696230E2	-3.4315006E-1	2.3549474E2	1.6364110E1
2.3690000E2	2.0367741E1	2.3729000E2	1.3899972E2	2.3665000E2	1.4190951E1	3.1796230E2	-8.1798336E-1	2.3649474E2	1.6292753E1
2.3790000E2	2.0444054E1	2.3829000E2	1.3902125E2	2.3765000E2	1.4230190E1	3.1896230E2	-8.3227486E-1	2.3749474E2	1.5491967E1
2.3890000E2	2.0506491E1	2.3929000E2	1.3904277E2	2.3865000E2	1.4204009E1	3.1996230E2	-8.5011496E-1	2.3849474E2	1.5581769E1
2.3990000E2	2.0458607E1	2.4029000E2	1.3908876E2	2.3965000E2	1.4296875E1	3.2096230E2	-1.0791555E0	2.3949474E2	1.6015253E1
2.4090000E2	2.0232459E1	2.4129000E2	1.3926682E2	2.4065000E2	1.4132510E1	3.2196230E2	-9.8234876E-1	2.4049474E2	1.5988709E1
2.4190000E2	2.0240554E1	2.4229000E2	1.3926682E2	2.4165000E2	1.3969521E1	3.2296230E2	-8.4573336E-1	2.4149474E2	1.6180833E1
2.4290000E2	2.0174952E1	2.4329000E2	1.4003343E2	2.4265000E2	1.3750947E1	3.2396230E2	-1.0214834E0	2.4249474E2	1.6372958E1
2.4390000E2	1.9990401E1	2.4429000E2	1.3987732E2	2.4365000E2	1.3347861E1	3.2496230E2	-1.4284834E0	2.4349474E2	1.6301324E1
2.4490000E2	1.9805850E1	2.4529000E2	1.3987732E2	2.4465000E2	1.2944774E1	3.2596230E2	-1.6029120E0	2.4449474E2	1.6535308E1
2.4590000E2	1.9757241E1	2.4629000E2	1.3987732E2	2.4565000E2	1.2967010E1	3.2696230E2	-1.5570097E0	2.4549474E2	1.6454813E1
2.4690000E2	1.9757241E1	2.4729000E2	1.3981470E2	2.4665000E2	1.2949666E1	3.2796230E2	-8.7463116E-1	2.4649474E2	1.6015253E1
2.4790000E2	1.9757241E1	2.4829000E2	1.3987732E2	2.4765000E2	1.2705075E1	3.2896230E2	-8.2922406E-1	2.4749474E2	1.5175815E1
2.4890000E2	2.0123541E1	2.4929000E2	1.3985188E2	2.4865000E2	1.2758885E1	3.2996230E2	-9.5795626E-1	2.4849474E2	1.5099503E1
2.4990000E2	2.0025861E1	2.5029000E2	1.3987732E2	2.4965000E2	1.2702140E1	3.3096230E2	-9.6163046E-1	2.4949474E2	1.5099503E1
2.5090000E2	2.0057389E1	2.5129000E2	1.3987732E2	2.5065000E2	1.2181649E1	3.3196230E2	-1.7337334E0	2.5049474E2	1.5361146E1
2.5190000E2	2.0758505E1	2.5229000E2	1.4010853E2	2.5165000E2	1.1635010E1	3.3296230E2	-1.3110796E0	2.5149474E2	1.5238253E1
2.5290000E2	2.0785452E1	2.5329000E2	1.4018257E2	2.5265000E2	1.1765978E1	3.3396230E2	-1.6715411E0	2.5249474E2	1.5313904E1
2.5390000E2	2.1030264E1	2.5429000E2	1.3994158E2	2.5365000E2	1.1995760E1	3.3496230E2	-1.7337334E0	2.5349474E2	1.5849303E1
2.5490000E2	2.1275076E1	2.5529000E2	1.3955435E2	2.5465000E2	1.1975410E1	3.3596230E2	-1.7773405E0	2.5449474E2	1.5743919E1
2.5590000E2	2.1152670E1	2.5629000E2	1.3974985E2	2.5565000E2	1.1628938E1	3.3696230E2	-1.7013076E0	2.5549474E2	1.5840824E1
2.5690000E2	2.0672991E1	2.5729000E2	1.3995363E2	2.5665000E2	1.1472474E1	3.3796230E2	-1.8511372E0	2.5649474E2	1.6451324E1
2.5790000E2	2.0469491E1	2.5829000E2	1.4012883E2	2.5765000E2	1.1522670E1	3.3896230E2	-1.5394834E0	2.5749474E2	1.6292753E1
2.5890000E2	2.0498562E1	2.5929000E2	1.4018257E2	2.5865000E2	1.1519436E1	3.3996230E2	-1.5394834E0	2.5849474E2	1.6268151E1
2.5990000E2	2.0367741E1	2.6029000E2	1.4064044E2	2.5965000E2	1.1141060E1	3.4096230E2	-1.6504834E0	2.5949474E2	1.6265003E1
2.6090000E2	2.0590808E1	2.6129000E2	1.4054332E2	2.6065000E2	1.1191010E1	3.4196230E2	-1.6534045E0	2.6049474E2	1.6015253E1
2.6190000E2	2.0596679E1	2.6229000E2	1.4064044E2	2.6165000E2	1.1313894E1	3.4296230E2	-2.0389834E0	2.6149474E2	1.5881983E1
2.6290000E2	2.0672991E1	2.6329000E2	1.4078031E2	2.6265000E2	1.1635010E1	3.4396230E2	-2.0389834E0	2.6249474E2	1.6004746E1
2.6390000E2	2.0725759E1	2.6429000E2	1.4036572E2	2.6365000E2	1.1620067E1	3.4496230E2	-2.1152959E0	2.6349474E2	1.6066128E1
2.6490000E2	2.1654152E1	2.6529000E2	1.3991489E2	2.6465000E2	1.1568410E1	3.4596230E2	-1.8863584E0	2.6449474E2	1.6218753E1
2.6590000E2	2.1436116E1	2.6629000E2	1.3946406E2	2.6565000E2	1.1579510E1	3.4696230E2	-1.9168834E0	2.6549474E2	1.6333548E1
2.6690000E2	2.1283491E1	2.6729000E2	1.3951554E2	2.6665000E2	1.1520926E1	3.4796230E2	-2.1407334E0	2.6649474E2	1.5784253E1
2.6790000E2	2.1276782E1	2.6829000E2	1.3929226E2	2.6765000E2	1.1141567E1	3.4896230E2	-3.0855548E0	2.6749474E2	1.5550110E1
2.6890000E2	2.0550891E1	2.6929000E2	1.3943640E2	2.6865000E2	1.1177690E1	3.4996230E2	-4.3065548E0	2.6849474E2	1.5404753E1
2.6990000E2	2.0312241E1	2.7029000E2	1.3944997E2	2.6965000E2	1.1191010E1	3.5096230E2	-4.1757334E0	2.6949474E2	1.5349253E1
2.7090000E2	1.9879626E1	2.7129000E2	1.3922866E2	2.7065000E2	1.1024510E1	3.5196230E2	-2.5768048E0	2.7049474E2	1.5753610E1
2.7190000E2	1.9898126E1	2.7229000E2	1.3929226E2	2.7165000E2	1.1275370E1	3.5296230E2	-2.5659522E0	2.7149474E2	1.5689653E1
2.7290000E2	2.0018884E1	2.7329000E2	1.3943184E2	2.7265000E2	1.1324210E1	3.5396230E2	-2.8144727E0	2.7249474E2	1.5633690E1
2.7390000E2	2.0189679E1	2.7429000E2	1.3957142E2	2.7365000E2	1.1336808E1	3.5496230E2	-3.3035905E0	2.7349474E2	1.5606296E1
2.7490000E2	2.0280527E1	2.7529000E2	1.3977557E2	2.7465000E2	1.1363890E1	3.5596230E2	-3.3403982E0	2.7449474E2	1.5928038E1
2.7590000E2	2.0800179E1	2.7629000E2	1.4031339E2	2.7565000E2	1.0927385E1	3.5696230E2	-3.4507646E0	2.7549474E2	1.5977096E1
2.7690000E2	2.0719953E1	2.7729000E2	1.4036572E2	2.7665000E2	1.0286360E1	3.5796230E2	-3.7188897E0	2.7649474E2	1.6206034E1
2.7790000E2	2.0641683E1	2.7829000E2	1.4061670E2	2.7765000E2	9.4011347E0	3.5896230E2	-2.9782142E0	2.7749474E2	1.6120916E1
2.7890000E2	2.0589222E1	2.7929000E2	1.3932860E2	2.7865000E2	9.4011347E0	3.5996230E2	-2.9155988E0	2.7849474E2	1.6081781E1
2.7990000E2	2.0550891E1	2.8029000E2	1.3951102E2	2.7965000E2	9.5101527E0	3.6096230E2	-3.0564834E0	2.7949474E2	1.6042647E1
2.8090000E2	2.0553545E1	2.8129000E2	1.3988045E2	2.8065000E2	9.6148097E0	3.6196230E2	-3.1163363E0	2.8049474E2	1.5938940E1
2.8190000E2	2.0597710E1	2.8229000E2	1.3966599E2	2.8165000E2	9.6523789E0	3.6296230E2	-3.1146110E0	2.8149474E2	1.5833277E1
2.8290000E2	2.0526023E1	2.8329000E2	1.3981627E2	2.8265000E2	9.6899483E0	3.6396230E2	-3.1073584E0	2.8249474E2	1.5938940E1
2.8390000E2	2.0550891E1	2.8429000E2	1.4045820E2	2.8365000E2	9.4491684E0	3.6496230E2	-3.2111434E0	2.8349474E2	1.6338672E1
2.8490000E2	2.0142820E1	2.8529000E2	1.3976426E2	2.8465000E2	8.9606369E0	3.6596230E2	-3.8399584E0	2.8449474E2	1.6276896E1
2.8590000E2	2.0176960E1	2.8629000E2	1.3973367E2	2.8565000E2	8.5159097E0	3.6696230E2	-3.8766856E0	2.8549474E2	1.4794253E1
2.8690000E2	2.0130324E1	2.8729000E2	1.3907911E2	2.8665000E2	8.5825097E0	3.6796230E2	-3.6397228E0	2.8649474E2	1.4794253E1
2.8790000E2	1.9599833E1	2.8829000E2	1.3883075E2	2.8765000E2	9.4665454E0	3.6896230E2	-3.0486565E0	2.8749474E2	1.5639560E1
2.8890000E2	1.9701741E1	2.8929000E2	1.3855792E2	2.8865000E2	9.6342653E0	3.6996230E2	-2.6285411E0	2.8849474E2	1.5481065E1
2.8990000E2	1.9691830E1	2.9029000E2	1.3848673E2	2.8965000E2	9.8019850E0	3.7096230E2	-3.3572609E0	2.8949474E2	1.5099503E1
2.9090000E2	1.9297130E1	2.9129000E2	1.3777872E2	2.9065000E2	9.7979598E0	3.7196230E2	-3.4377664E0	2.9049474E2	1.4314574E1
2.9190000E2	1.9451991E1	2.9229000E2	1.3691203E2	2.9165000E2	9.9812366E0	3.7296230E2	-3.5182719E0	2.9149474E2	1.3939553E1
2.9290000E2	1.9451991E1	2.9329000E2	1.3699132E2	2.9265000E2	9.9353222E0	3.7396230E2	-3.6262834E0	2.9249474E2	1.3573253E1
2.9390000E2	2.0004348E1	2.9429000E2	1.3904055E2	2.9365000E2	9.8164783E0	3.7496230E2	-3.9635120E0	2.9349474E2	1.2287989E1
2.9490000E2	2.0027456E1	2.9529000E2	1.3909723E2	2.9465000E2	9.7787408E0	3.7596230E2	-4.0994209E0	2.9449474E2	1.2507200E1
2.9590000E2	1.9885767E1	2.9629000E2	1.3951102E2	2.9565000E2	9.8322535E0	3.7696230E2	-4.1321263E0	2.9549474E2	1.2324503E1
