211122_binding_JYK00 Fc=4-3 - 1_X	211122_binding_JYK00 Fc=4-3 - 1_Y	211122_binding_JYK00 Fc=4-3 - 2_X	211122_binding_JYK00 Fc=4-3 - 2_Y	211122_binding_JYK00 Fc=4-3 - 3_X	211122_binding_JYK00 Fc=4-3 - 3_Y	211122_binding_JYK00 Fc=4-3 - 4_X	211122_binding_JYK00 Fc=4-3 - 4_Y	211122_binding_JYK00 Fc=4-3 - 5_X	211122_binding_JYK00 Fc=4-3 - 5_Y	211122_binding_JYK00 Fc=4-3 - 6_X	211122_binding_JYK00 Fc=4-3 - 6_Y	211122_binding_JYK00 Fc=4-3 - 7_X	211122_binding_JYK00 Fc=4-3 - 7_Y	211122_binding_JYK00 Fc=4-3 - 8_X	211122_binding_JYK00 Fc=4-3 - 8_Y	211122_binding_JYK00 Fc=4-3 - 9_X	211122_binding_JYK00 Fc=4-3 - 9_Y	211122_binding_JYK0 Fc=4-3 - 10_X	211122_binding_JYK0 Fc=4-3 - 10_Y	211122_binding_JYK0 Fc=4-3 - 11_X	211122_binding_JYK0 Fc=4-3 - 11_Y	211122_binding_JYK0 Fc=4-3 - 12_X	211122_binding_JYK0 Fc=4-3 - 12_Y	211122_binding_JYK0 Fc=4-3 - 13_X	211122_binding_JYK0 Fc=4-3 - 13_Y	211122_binding_JYK0 Fc=4-3 - 14_X	211122_binding_JYK0 Fc=4-3 - 14_Y	211122_binding_JYK0 Fc=4-3 - 15_X	211122_binding_JYK0 Fc=4-3 - 15_Y	211122_binding_JYK0 Fc=4-3 - 16_X	211122_binding_JYK0 Fc=4-3 - 16_Y	211122_binding_JYK0 Fc=4-3 - 17_X	211122_binding_JYK0 Fc=4-3 - 17_Y	211122_binding_JYK0 Fc=4-3 - 18_X	211122_binding_JYK0 Fc=4-3 - 18_Y	211122_binding_JYK0 Fc=4-3 - 19_X	211122_binding_JYK0 Fc=4-3 - 19_Y	211122_binding_JYK0 Fc=4-3 - 20_X	211122_binding_JYK0 Fc=4-3 - 20_Y	211122_binding_JYK0 Fc=4-3 - 21_X	211122_binding_JYK0 Fc=4-3 - 21_Y	211122_binding_JYK0 Fc=4-3 - 22_X	211122_binding_JYK0 Fc=4-3 - 22_Y	211122_binding_JYK0 Fc=4-3 - 23_X	211122_binding_JYK0 Fc=4-3 - 23_Y	211122_binding_JYK0 Fc=4-3 - 24_X	211122_binding_JYK0 Fc=4-3 - 24_Y	211122_binding_JYK0 Fc=4-3 - 25_X	211122_binding_JYK0 Fc=4-3 - 25_Y	211122_binding_JYK0 Fc=4-3 - 26_X	211122_binding_JYK0 Fc=4-3 - 26_Y	211122_binding_JYK0 Fc=4-3 - 27_X	211122_binding_JYK0 Fc=4-3 - 27_Y	211122_binding_JYK0 Fc=4-3 - 28_X	211122_binding_JYK0 Fc=4-3 - 28_Y	211122_binding_JYK0 Fc=4-3 - 29_X	211122_binding_JYK0 Fc=4-3 - 29_Y	211122_binding_JYK0 Fc=4-3 - 30_X	211122_binding_JYK0 Fc=4-3 - 30_Y	211122_binding_JYK0 Fc=4-3 - 31_X	211122_binding_JYK0 Fc=4-3 - 31_Y	211122_binding_JYK0 Fc=4-3 - 32_X	211122_binding_JYK0 Fc=4-3 - 32_Y	211122_binding_JYK0 Fc=4-3 - 33_X	211122_binding_JYK0 Fc=4-3 - 33_Y	211122_binding_JYK0 Fc=4-3 - 34_X	211122_binding_JYK0 Fc=4-3 - 34_Y	211122_binding_JYK0 Fc=4-3 - 35_X	211122_binding_JYK0 Fc=4-3 - 35_Y
475.8	11341.1	475.8	11280.6	475.8	11258.1	475.8	11245.2	475.8	11228.9	475.8	11218.9	475.8	11205.9	475.8	11206.5	475.8	11194.6	475.8	11184.7	475.8	11174.8	475.8	11172.1	475.8	11179.2	475.8	11172.8	475.8	11166.6	475.8	11163.5	475.8	11161.6	475.8	11163.1	475.8	11160.3	475.8	11158.2	475.8	11158.9	475.8	11160.8	475.8	11162.8	475.8	11172.9	475.8	11168.7	475.8	11161.9	475.8	11160.1	475.8	11161.2	475.8	11160.9	475.8	11162.8	475.8	11165.3	475.8	11165.4	475.8	11165.8	475.8	11176.5	475.8	11173.1
476.8	11340.1	476.8	11282.5	476.8	11257.9	476.8	11247.4	476.8	11229.9	476.8	11215.6	476.8	11207.3	476.8	11206.8	476.8	11194.2	476.8	11185.7	476.8	11173.4	476.8	11171.4	476.8	11180.2	476.8	11174.4	476.8	11166	476.8	11162.2	476.8	11159.8	476.8	11160.4	476.8	11161.2	476.8	11159.5	476.8	11159.5	476.8	11160.2	476.8	11161.7	476.8	11175.7	476.8	11168	476.8	11162.8	476.8	11162.9	476.8	11161.9	476.8	11162.6	476.8	11163	476.8	11163.3	476.8	11164.4	476.8	11165.1	476.8	11176	476.8	11167.9
477.8	11340.6	477.8	11281.5	477.8	11257.2	477.8	11244.7	477.8	11229.8	477.8	11217.5	477.8	11203.6	477.8	11207.5	477.8	11193.7	477.8	11182.4	477.8	11174.5	477.8	11172.1	477.8	11182.5	477.8	11172.5	477.8	11166.2	477.8	11165	477.8	11161.8	477.8	11159.9	477.8	11161.8	477.8	11161.3	477.8	11159.4	477.8	11161.3	477.8	11159.4	477.8	11175	477.8	11166.2	477.8	11163.6	477.8	11161.7	477.8	11161.1	477.8	11164.3	477.8	11161.9	477.8	11163.8	477.8	11164.3	477.8	11166.5	477.8	11174.1	477.8	11170.1
478.8	11336.8	478.8	11282.2	478.8	11257.7	478.8	11246.1	478.8	11227.5	478.8	11216	478.8	11204.9	478.8	11207.1	478.8	11192.1	478.8	11183.7	478.8	11175.1	478.8	11173.8	478.8	11178.5	478.8	11170	478.8	11168.8	478.8	11162.8	478.8	11166.2	478.8	11161.8	478.8	11161.2	478.8	11160	478.8	11157.2	478.8	11161.2	478.8	11163.3	478.8	11174.1	478.8	11167.9	478.8	11161.1	478.8	11162.2	478.8	11160.9	478.8	11163.8	478.8	11161.4	478.8	11166.7	478.8	11166	478.8	11164.5	478.8	11174.1	478.8	11171
479.8	11339.2	479.8	11280.1	479.8	11259	479.8	11247	479.8	11228.2	479.8	11218.8	479.8	11206.7	479.8	11205.2	479.8	11190	479.8	11184.7	479.8	11172.7	479.8	11171	479.8	11181.1	479.8	11168.6	479.8	11165.6	479.8	11164.2	479.8	11164.5	479.8	11161	479.8	11160.3	479.8	11158.2	479.8	11158.3	479.8	11161.4	479.8	11162	479.8	11173.3	479.8	11168.1	479.8	11162.1	479.8	11163.1	479.8	11160	479.8	11161.7	479.8	11162.8	479.8	11164.1	479.8	11166.2	479.8	11165.4	479.8	11173.2	479.8	11171.5
480.8	11339.5	480.8	11281.4	480.8	11258.6	480.8	11247.2	480.8	11226.4	480.8	11217	480.8	11206	480.8	11205.5	480.8	11193	480.8	11183.1	480.8	11173.9	480.8	11171.8	480.8	11181.4	480.8	11172.3	480.8	11166.4	480.8	11165.7	480.8	11164.4	480.8	11160.7	480.8	11159.2	480.8	11159.5	480.8	11157.7	480.8	11161.5	480.8	11158.5	480.8	11173.1	480.8	11166.9	480.8	11163.2	480.8	11162.9	480.8	11156.7	480.8	11162.2	480.8	11164.4	480.8	11166.5	480.8	11163.4	480.8	11164.4	480.8	11174.2	480.8	11171.5
481.8	11341	481.8	11282.5	481.8	11257.8	481.8	11240.3	481.8	11227.7	481.8	11215.1	481.8	11207.8	481.8	11207.5	481.8	11193.2	481.8	11183.7	481.8	11177.3	481.8	11170.3	481.8	11180.3	481.8	11169.7	481.8	11167.8	481.8	11163.4	481.8	11162.9	481.8	11161	481.8	11159.4	481.8	11159.8	481.8	11157.6	481.8	11158.7	481.8	11159.3	481.8	11174.6	481.8	11168.1	481.8	11163.7	481.8	11162.8	481.8	11158.2	481.8	11163.3	481.8	11163	481.8	11165.7	481.8	11165.8	481.8	11162.7	481.8	11174.3	481.8	11170.6
482.8	11341.3	482.8	11283	482.8	11254.3	482.8	11244.5	482.8	11226.4	482.8	11214.6	482.8	11206	482.8	11207	482.8	11191.9	482.8	11184.7	482.8	11174.9	482.8	11171.7	482.8	11178.9	482.8	11167.9	482.8	11166.8	482.8	11162.8	482.8	11162	482.8	11161.4	482.8	11158.9	482.8	11159.7	482.8	11157.5	482.8	11161.2	482.8	11159.5	482.8	11172.9	482.8	11165.2	482.8	11162.6	482.8	11159.8	482.8	11159.3	482.8	11163.8	482.8	11160.7	482.8	11164.7	482.8	11165	482.8	11165	482.8	11173.8	482.8	11168.9
483.8	11338.7	483.8	11282.1	483.8	11256.1	483.8	11245.2	483.8	11227.6	483.8	11215.3	483.8	11206	483.8	11206.4	483.8	11192.8	483.8	11184.2	483.8	11176.5	483.8	11173.6	483.8	11181.6	483.8	11169.9	483.8	11166.4	483.8	11163.8	483.8	11162	483.8	11159.2	483.8	11160.5	483.8	11160.3	483.8	11158.3	483.8	11162.8	483.8	11160.8	483.8	11173.5	483.8	11167.7	483.8	11162.7	483.8	11161.6	483.8	11159.2	483.8	11161.6	483.8	11161.6	483.8	11166.4	483.8	11166.6	483.8	11166	483.8	11175.7	483.8	11168.7
484.8	11338.9	484.8	11282.6	484.8	11256.7	484.8	11246.7	484.8	11226.8	484.8	11219.3	484.8	11206.7	484.8	11205.1	484.8	11192.6	484.8	11181	484.8	11177.1	484.8	11170.7	484.8	11179.6	484.8	11171.9	484.8	11165.7	484.8	11163.3	484.8	11162.7	484.8	11162.7	484.8	11160.3	484.8	11159.3	484.8	11160.3	484.8	11161.9	484.8	11160.7	484.8	11175	484.8	11165.4	484.8	11161.1	484.8	11163.2	484.8	11160.8	484.8	11162.6	484.8	11161.7	484.8	11164.1	484.8	11166.7	484.8	11165.1	484.8	11174.8	484.8	11170.1
485.8	11337.5	485.8	11281.9	485.8	11254.4	485.8	11247.3	485.8	11226.8	485.8	11219	485.8	11206.4	485.8	11205.4	485.8	11193.3	485.8	11182.4	485.8	11176.6	485.8	11172	485.8	11180	485.8	11170.2	485.8	11167.2	485.8	11162.9	485.8	11161.5	485.8	11161.4	485.8	11159.2	485.8	11161.7	485.8	11158.6	485.8	11163.4	485.8	11160.9	485.8	11176.4	485.8	11166.3	485.8	11160.2	485.8	11163.7	485.8	11160.3	485.8	11160.8	485.8	11163.8	485.8	11164.4	485.8	11164.9	485.8	11167.2	485.8	11174.8	485.8	11170.7
486.8	11339.3	486.8	11280.7	486.8	11254.8	486.8	11246.2	486.8	11227.7	486.8	11217.1	486.8	11204.9	486.8	11207.2	486.8	11194.1	486.8	11182.1	486.8	11175.2	486.8	11171	486.8	11179.4	486.8	11171.3	486.8	11167.2	486.8	11164.3	486.8	11160.5	486.8	11160.7	486.8	11160.3	486.8	11158.3	486.8	11157.8	486.8	11162.7	486.8	11160	486.8	11172.5	486.8	11164.4	486.8	11163.6	486.8	11159.9	486.8	11159.8	486.8	11161.3	486.8	11162.2	486.8	11164.4	486.8	11165.3	486.8	11167.2	486.8	11173.7	486.8	11171.5
487.8	11339.3	487.8	11280.3	487.8	11257	487.8	11245.8	487.8	11228.9	487.8	11217.6	487.8	11204.9	487.8	11205.7	487.8	11192.6	487.8	11185.6	487.8	11174.7	487.8	11172.9	487.8	11178.6	487.8	11168.5	487.8	11164.6	487.8	11163.6	487.8	11159.8	487.8	11163.2	487.8	11159.9	487.8	11158.3	487.8	11159.4	487.8	11160.7	487.8	11161.7	487.8	11174.5	487.8	11167.4	487.8	11162.6	487.8	11162.8	487.8	11160.5	487.8	11163.3	487.8	11161.2	487.8	11164	487.8	11167.2	487.8	11165.4	487.8	11174.7	487.8	11170.5
488.8	11341.2	488.8	11281.7	488.8	11256.1	488.8	11244.8	488.8	11227.2	488.8	11217	488.8	11206.1	488.8	11208.2	488.8	11188.8	488.8	11184.2	488.8	11176.3	488.8	11174.5	488.8	11179.2	488.8	11170.6	488.8	11168.9	488.8	11163.7	488.8	11163.1	488.8	11160.9	488.8	11162	488.8	11160.4	488.8	11157.3	488.8	11160.7	488.8	11161.5	488.8	11172.4	488.8	11166.6	488.8	11161.3	488.8	11162.6	488.8	11161.8	488.8	11162.1	488.8	11161.6	488.8	11163.5	488.8	11166.1	488.8	11165.3	488.8	11174	488.8	11172.6
489.8	11337.9	489.8	11282.3	489.8	11256.8	489.8	11246.6	489.8	11227.7	489.8	11218	489.8	11205.7	489.8	11205.2	489.8	11195	489.8	11184.2	489.8	11176.7	489.8	11170.1	489.8	11180	489.8	11169.5	489.8	11169	489.8	11161.9	489.8	11163.8	489.8	11160.6	489.8	11160.5	489.8	11160.7	489.8	11156.7	489.8	11162.8	489.8	11162.4	489.8	11174.1	489.8	11168.2	489.8	11161.8	489.8	11160.1	489.8	11159.3	489.8	11159.5	489.8	11161.1	489.8	11164.3	489.8	11166.8	489.8	11166.9	489.8	11174.2	489.8	11169.4
490.8	11338.9	490.8	11280.3	490.8	11257.3	490.8	11248.3	490.8	11225.4	490.8	11218.7	490.8	11205	490.8	11206.1	490.8	11194.5	490.8	11181.1	490.8	11174.7	490.8	11169.6	490.8	11180.2	490.8	11168.7	490.8	11165.9	490.8	11163.2	490.8	11163.9	490.8	11160	490.8	11161.8	490.8	11160	490.8	11159.1	490.8	11162.4	490.8	11159.2	490.8	11173.5	490.8	11167.4	490.8	11162.2	490.8	11161.3	490.8	11159.1	490.8	11160.4	490.8	11161.6	490.8	11166.3	490.8	11166.3	490.8	11166.1	490.8	11174.9	490.8	11170.1
491.8	11338	491.8	11280.3	491.8	11256.6	491.8	11247.2	491.8	11225.4	491.8	11217.6	491.8	11204.9	491.8	11208.1	491.8	11193.8	491.8	11182.9	491.8	11173.8	491.8	11173.4	491.8	11178.7	491.8	11169.3	491.8	11166.6	491.8	11164	491.8	11162.4	491.8	11160.9	491.8	11164.3	491.8	11158.4	491.8	11160.1	491.8	11162.1	491.8	11161.5	491.8	11175.1	491.8	11166.9	491.8	11162.4	491.8	11164.6	491.8	11159.9	491.8	11162.3	491.8	11160.5	491.8	11165.9	491.8	11166.1	491.8	11165	491.8	11176.1	491.8	11170.7
492.8	11338.2	492.8	11280.4	492.8	11257	492.8	11246.8	492.8	11228.3	492.8	11215.9	492.8	11206.2	492.8	11207.6	492.8	11191.8	492.8	11182.3	492.8	11174.7	492.8	11171.8	492.8	11179.2	492.8	11170.3	492.8	11166.9	492.8	11164.4	492.8	11164.2	492.8	11161.1	492.8	11158.6	492.8	11158.3	492.8	11158.6	492.8	11164.4	492.8	11161.3	492.8	11174.9	492.8	11167.7	492.8	11162.6	492.8	11163.7	492.8	11157.1	492.8	11162.4	492.8	11161	492.8	11166.9	492.8	11166.9	492.8	11166	492.8	11173.5	492.8	11171.5
493.8	11338.7	493.8	11281.1	493.8	11258	493.8	11246.8	493.8	11228	493.8	11215.6	493.8	11205.1	493.8	11206	493.8	11193	493.8	11182.8	493.8	11174.7	493.8	11170.7	493.8	11180.3	493.8	11170.5	493.8	11165.8	493.8	11165.2	493.8	11164.4	493.8	11161.1	493.8	11158.4	493.8	11159.6	493.8	11159	493.8	11161	493.8	11158.3	493.8	11173.3	493.8	11168.7	493.8	11162.1	493.8	11161.8	493.8	11159.3	493.8	11161.3	493.8	11161.7	493.8	11166.3	493.8	11166.5	493.8	11163.4	493.8	11177.5	493.8	11169.2
494.8	11338.8	494.8	11280.7	494.8	11258.7	494.8	11245.2	494.8	11225.4	494.8	11215.4	494.8	11207	494.8	11203.4	494.8	11193.8	494.8	11183.5	494.8	11175.9	494.8	11169	494.8	11179.4	494.8	11168.5	494.8	11166.6	494.8	11164.2	494.8	11162.7	494.8	11158.9	494.8	11158.7	494.8	11160.6	494.8	11158.5	494.8	11160.7	494.8	11160.6	494.8	11172.3	494.8	11167.6	494.8	11163.8	494.8	11163.2	494.8	11161.2	494.8	11162.8	494.8	11160.9	494.8	11167.3	494.8	11165.9	494.8	11162.9	494.8	11174.7	494.8	11170.4
495.8	11337.2	495.8	11281.2	495.8	11257.3	495.8	11247.5	495.8	11225.6	495.8	11217.2	495.8	11205.5	495.8	11207.3	495.8	11190.9	495.8	11181.8	495.8	11172.9	495.8	11172.2	495.8	11179.5	495.8	11170	495.8	11166.6	495.8	11165.4	495.8	11162.4	495.8	11160.6	495.8	11162.3	495.8	11159.5	495.8	11157.9	495.8	11162.8	495.8	11159.7	495.8	11172.8	495.8	11167.9	495.8	11165.4	495.8	11161	495.8	11161.6	495.8	11164	495.8	11162.4	495.8	11164	495.8	11164.1	495.8	11166.2	495.8	11174.4	495.8	11170.4
496.8	11337.1	496.8	11281	496.8	11255.1	496.8	11245.7	496.8	11227.9	496.8	11217.2	496.8	11203.9	496.8	11206.2	496.8	11192.4	496.8	11183	496.8	11175.6	496.8	11171.9	496.8	11181	496.8	11170.5	496.8	11166.3	496.8	11162.3	496.8	11161.2	496.8	11162.8	496.8	11161.7	496.8	11158.7	496.8	11159.7	496.8	11161.3	496.8	11162	496.8	11172.3	496.8	11167	496.8	11162.9	496.8	11164.4	496.8	11157.5	496.8	11164.8	496.8	11161.9	496.8	11165.9	496.8	11161.7	496.8	11163.5	496.8	11173	496.8	11171.4
497.8	11338	497.8	11281.9	497.8	11257.6	497.8	11245.3	497.8	11227.4	497.8	11215.1	497.8	11205.2	497.8	11203.1	497.8	11195.5	497.8	11184.4	497.8	11173.8	497.8	11169.9	497.8	11180	497.8	11169.2	497.8	11166.1	497.8	11163.7	497.8	11163.4	497.8	11164.9	497.8	11161.2	497.8	11158.4	497.8	11157.7	497.8	11160.2	497.8	11162	497.8	11172.2	497.8	11165.7	497.8	11162	497.8	11164.7	497.8	11160.3	497.8	11163.2	497.8	11161.3	497.8	11165.6	497.8	11165.7	497.8	11165.4	497.8	11173.9	497.8	11170.2
498.8	11336.2	498.8	11282.6	498.8	11256.9	498.8	11245.8	498.8	11227.2	498.8	11216.1	498.8	11206.4	498.8	11203.5	498.8	11194	498.8	11184	498.8	11173.8	498.8	11170.6	498.8	11178.2	498.8	11168.6	498.8	11166.8	498.8	11164.6	498.8	11161.4	498.8	11163.2	498.8	11160.1	498.8	11159.5	498.8	11159.3	498.8	11162	498.8	11161.2	498.8	11172.7	498.8	11164.9	498.8	11160.4	498.8	11164.2	498.8	11159.8	498.8	11163.9	498.8	11162.8	498.8	11164	498.8	11166	498.8	11166.5	498.8	11174.2	498.8	11171.2
499.8	11337.6	499.8	11281.1	499.8	11254.6	499.8	11245.6	499.8	11227.8	499.8	11218.1	499.8	11205.2	499.8	11205.5	499.8	11193.5	499.8	11184.4	499.8	11173.1	499.8	11171.5	499.8	11179.3	499.8	11169.6	499.8	11167.6	499.8	11164.7	499.8	11161.1	499.8	11164.5	499.8	11159.8	499.8	11159.5	499.8	11160.1	499.8	11161	499.8	11161.1	499.8	11174.4	499.8	11166.8	499.8	11161	499.8	11165	499.8	11161.6	499.8	11162.4	499.8	11164.5	499.8	11164.2	499.8	11164.9	499.8	11168.2	499.8	11175.6	499.8	11170.7
500.8	11337.6	500.8	11282.6	500.8	11258.5	500.8	11245.4	500.8	11230.6	500.8	11217.1	500.8	11208.6	500.8	11205.8	500.8	11192.7	500.8	11185.7	500.8	11176.9	500.8	11171.8	500.8	11176.9	500.8	11170.4	500.8	11168.1	500.8	11163.6	500.8	11162	500.8	11162.8	500.8	11158.2	500.8	11160.5	500.8	11158.5	500.8	11158.4	500.8	11159.8	500.8	11174.9	500.8	11167	500.8	11163.6	500.8	11161.5	500.8	11159.8	500.8	11163.5	500.8	11162.6	500.8	11163.8	500.8	11165.6	500.8	11165.1	500.8	11176.1	500.8	11171.2
501.8	11336.4	501.8	11281.3	501.8	11257.1	501.8	11245.9	501.8	11227.2	501.8	11217.4	501.8	11208.1	501.8	11204.6	501.8	11192.6	501.8	11185.1	501.8	11176.6	501.8	11169.6	501.8	11178.7	501.8	11169	501.8	11167.9	501.8	11165.7	501.8	11161	501.8	11162.7	501.8	11160.2	501.8	11159.6	501.8	11156.5	501.8	11162.2	501.8	11160.3	501.8	11173.8	501.8	11164.7	501.8	11164.5	501.8	11163.4	501.8	11159.2	501.8	11163.3	501.8	11160.5	501.8	11161.7	501.8	11165.7	501.8	11165.7	501.8	11173.2	501.8	11171.9
502.8	11336	502.8	11281.4	502.8	11255.6	502.8	11248.7	502.8	11225.7	502.8	11216.3	502.8	11206	502.8	11205.8	502.8	11195.9	502.8	11186.8	502.8	11175.6	502.8	11174.9	502.8	11179.3	502.8	11170.6	502.8	11168.8	502.8	11163.4	502.8	11163.3	502.8	11163.7	502.8	11160.7	502.8	11157.9	502.8	11157.6	502.8	11162.9	502.8	11161.7	502.8	11172.8	502.8	11166.3	502.8	11161.9	502.8	11163.1	502.8	11159.2	502.8	11162.1	502.8	11162.1	502.8	11165	502.8	11164.9	502.8	11166.9	502.8	11173	502.8	11171.8
503.8	11338	503.8	11281.1	503.8	11257.4	503.8	11247.2	503.8	11227.9	503.8	11215.2	503.8	11204.1	503.8	11205	503.8	11192.5	503.8	11183.5	503.8	11176.3	503.8	11170.7	503.8	11180.7	503.8	11170.5	503.8	11167.1	503.8	11164.4	503.8	11159.9	503.8	11163.5	503.8	11159.9	503.8	11159.9	503.8	11158.4	503.8	11162	503.8	11162	503.8	11171.3	503.8	11167.4	503.8	11159.5	503.8	11161.8	503.8	11158.5	503.8	11161.6	503.8	11160	503.8	11165	503.8	11164.8	503.8	11166.2	503.8	11174.7	503.8	11170.1
504.8	11337.5	504.8	11279.9	504.8	11257.1	504.8	11244.8	504.8	11226.6	504.8	11217.2	504.8	11205.7	504.8	11205.9	504.8	11190.5	504.8	11186	504.8	11174.2	504.8	11170.4	504.8	11179.2	504.8	11170	504.8	11169.5	504.8	11163.1	504.8	11160	504.8	11161.6	504.8	11161.7	504.8	11158.3	504.8	11159.2	504.8	11162.2	504.8	11162.5	504.8	11172.6	504.8	11168.7	504.8	11162.3	504.8	11162.6	504.8	11160.8	504.8	11162.7	504.8	11161.8	504.8	11164.4	504.8	11165.3	504.8	11165.5	504.8	11173.7	504.8	11169.2
505.8	11339	505.8	11280.9	505.8	11255.6	505.8	11245.6	505.8	11226.9	505.8	11215.5	505.8	11206.3	505.8	11203.6	505.8	11191.9	505.8	11184.8	505.8	11173.3	505.8	11169.8	505.8	11177.5	505.8	11168.4	505.8	11166.7	505.8	11165.1	505.8	11161.5	505.8	11162.7	505.8	11159.1	505.8	11158.7	505.8	11160.2	505.8	11165.2	505.8	11160	505.8	11172.4	505.8	11166.9	505.8	11160.8	505.8	11164	505.8	11162.3	505.8	11161.3	505.8	11160	505.8	11165.6	505.8	11164.7	505.8	11164.2	505.8	11173.2	505.8	11169.7
506.8	11336.1	506.8	11281.8	506.8	11254.5	506.8	11243.1	506.8	11228.4	506.8	11215.7	506.8	11207.4	506.8	11202.9	506.8	11193.7	506.8	11182.5	506.8	11176.4	506.8	11169.6	506.8	11178.5	506.8	11170.6	506.8	11167.9	506.8	11165.3	506.8	11160.8	506.8	11162.1	506.8	11158.5	506.8	11160.1	506.8	11157.9	506.8	11162.9	506.8	11161.4	506.8	11174.3	506.8	11168.3	506.8	11160.2	506.8	11163.7	506.8	11161.3	506.8	11163.8	506.8	11161.8	506.8	11162.5	506.8	11162.9	506.8	11164.5	506.8	11171.7	506.8	11172.8
507.8	11339.8	507.8	11281.2	507.8	11255.8	507.8	11244.7	507.8	11226.8	507.8	11215.6	507.8	11206.7	507.8	11205	507.8	11191.6	507.8	11182	507.8	11173.5	507.8	11173	507.8	11180.3	507.8	11169.6	507.8	11168.8	507.8	11164.7	507.8	11161.1	507.8	11161.8	507.8	11162	507.8	11160.4	507.8	11158.3	507.8	11162.3	507.8	11163.1	507.8	11173	507.8	11167	507.8	11163.3	507.8	11164.9	507.8	11160.5	507.8	11161.3	507.8	11160.3	507.8	11163.8	507.8	11164.9	507.8	11164.6	507.8	11172.5	507.8	11171.7
508.8	11337.7	508.8	11282.5	508.8	11253.8	508.8	11245.7	508.8	11226.2	508.8	11214.9	508.8	11205.8	508.8	11204.3	508.8	11190	508.8	11184.8	508.8	11174.7	508.8	11169.6	508.8	11179.6	508.8	11169.8	508.8	11168.6	508.8	11162.7	508.8	11163.6	508.8	11163	508.8	11159.8	508.8	11158.6	508.8	11161.6	508.8	11161.9	508.8	11160.8	508.8	11173.6	508.8	11167.5	508.8	11160.8	508.8	11163	508.8	11160.2	508.8	11162.9	508.8	11161.6	508.8	11164.5	508.8	11164.5	508.8	11166.8	508.8	11173.8	508.8	11171.1
509.8	11336.2	509.8	11279.4	509.8	11254.8	509.8	11246.3	509.8	11228.3	509.8	11217.7	509.8	11206.4	509.8	11203.2	509.8	11191.3	509.8	11182.4	509.8	11173.5	509.8	11172.7	509.8	11179.3	509.8	11169.1	509.8	11166	509.8	11162.7	509.8	11163.6	509.8	11163	509.8	11161.8	509.8	11159.2	509.8	11160.7	509.8	11160.8	509.8	11160.7	509.8	11174.1	509.8	11166.5	509.8	11160.8	509.8	11162.3	509.8	11163.1	509.8	11163.6	509.8	11165.1	509.8	11165.2	509.8	11168.3	509.8	11163.8	509.8	11174.6	509.8	11170.8
510.8	11337.7	510.8	11281.4	510.8	11258.2	510.8	11245.8	510.8	11227.2	510.8	11213.4	510.8	11203.7	510.8	11206	510.8	11192.4	510.8	11183.3	510.8	11172.2	510.8	11171.3	510.8	11178.6	510.8	11169.3	510.8	11167.5	510.8	11164.6	510.8	11163.1	510.8	11161.1	510.8	11161.8	510.8	11160.6	510.8	11160	510.8	11161.6	510.8	11160.9	510.8	11171.3	510.8	11168.5	510.8	11162.6	510.8	11163.4	510.8	11161.3	510.8	11160.7	510.8	11161.2	510.8	11163.8	510.8	11164.5	510.8	11166	510.8	11173.8	510.8	11171.5
511.8	11337.6	511.8	11280.1	511.8	11257	511.8	11244	511.8	11225.9	511.8	11215.9	511.8	11204.1	511.8	11205.5	511.8	11191.1	511.8	11182	511.8	11173.8	511.8	11169.8	511.8	11178.9	511.8	11169.4	511.8	11168.1	511.8	11165.1	511.8	11162.3	511.8	11161.2	511.8	11158.2	511.8	11161.3	511.8	11157.8	511.8	11163.1	511.8	11160.1	511.8	11172.2	511.8	11166.2	511.8	11162.5	511.8	11160.8	511.8	11159.7	511.8	11162.2	511.8	11162.8	511.8	11163.7	511.8	11164.1	511.8	11166.2	511.8	11173	511.8	11170.8
512.8	11337.9	512.8	11281.1	512.8	11257.5	512.8	11243.7	512.8	11225.8	512.8	11214.2	512.8	11206.6	512.8	11203.1	512.8	11192.5	512.8	11183.3	512.8	11172.2	512.8	11171	512.8	11179.7	512.8	11168.3	512.8	11168	512.8	11164	512.8	11161.7	512.8	11160.5	512.8	11159.5	512.8	11159.9	512.8	11158.9	512.8	11162.1	512.8	11163.9	512.8	11172.4	512.8	11163.7	512.8	11162.3	512.8	11162.2	512.8	11160	512.8	11163.1	512.8	11161.6	512.8	11163.4	512.8	11165.5	512.8	11164.4	512.8	11174.4	512.8	11172.7
513.8	11337.1	513.8	11281.8	513.8	11257.9	513.8	11244.6	513.8	11224.2	513.8	11214.3	513.8	11205.3	513.8	11203.9	513.8	11191.8	513.8	11183.4	513.8	11174.6	513.8	11170.7	513.8	11178.1	513.8	11170.4	513.8	11165.3	513.8	11163.8	513.8	11162.9	513.8	11161.4	513.8	11161.3	513.8	11161.8	513.8	11160.6	513.8	11160	513.8	11162.3	513.8	11172.6	513.8	11166.4	513.8	11162	513.8	11163.6	513.8	11163	513.8	11162.5	513.8	11161.3	513.8	11164.6	513.8	11164.3	513.8	11166.7	513.8	11175.3	513.8	11171.7
